id	title	date	repository	URL
EDR_001b7a52f3953cd279f5993b8cf196f7	Inscription from Aquileia	101 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR117394
EDR_001dcc5140d0c8c81b9bc2a11685c1eb	Inscription from Karales	131 AD - 171 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR086314
EDR_001e2723b731ac95a7f11313a42b3a9f	Inscription from Roma		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR138526
EDR_001fe044b370297484c126ff4ad4a81f	Inscription from Pisaurum		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR016066
EDR_00208efbbf8a603735950c85273bad3b	Inscription from Roma	201 AD - 350 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR074912
EDR_0020cdcb9cf1678827bdbce3b8b48c23	Inscription from Brundisium	1 AD - 50 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR017307
EDR_0020df1e02694c2fc2f59258de19caf3	Inscription from Iulia Concordia	400 AD - 450 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR097922
EDR_00214750b7ba1bb1015651067554634c	Inscription from Casinum		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR075116
EDR_00228630a214b9a16eb7713c7245cea7	Inscription from Roma?	71 AD - 100 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR001326
EDH_0000123519b9202a38dbdac5189c5570	Weihinschrift auf Altar	1 AD – 300 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD057853
EDH_000119f7528b53df4f6990cbef5da3cc	AE 1950, 0050a.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD021637
EDH_00015f4538aeb30036195cd872a68b64	Grabinschrift auf Urne	131 AD – 170 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD058963
EDH_0001da4688a687eaae2662095d96b4b0	Ehreninschrift auf Statuenbasis	341 AD – 344 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD042932
EDH_0003860bd23df00378d5e5de7dc1766b	AE 1971, 0260.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD011434
EDH_000386706870a4d78b352e937b6edd77	Grabinschrift auf Stele	101 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD041590
EDH_000604431bfce90dd61212cd81f8f5fa	Grabinschrift auf Stele	101 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD001678
EDH_0006865e4e1346b5da735872d95b380f	AE 1976, 0698.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD012672
EDH_00073979aed05ec4be8b07a80614128a	Weihinschrift auf Altar	151 AD – 250 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD001398
EDH_0008181729b91b853c976bf37001174e	Weihinschrift auf Altar	101 AD – 300 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD001098
EDH_0008f69b353fd0446ede30231eb59216	Grabinschrift auf Tafel	16.7.408 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD007879
EDH_000af8faa14cfa3eb102a3f6f7bc0902	Besitzer-/Herstellerinschrift auf Ziegel		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD010015
EDH_000bad7dfb2a56d5e79a514a27624a37	Militärdiplom auf Tafel	9.2.71 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD025744
EDH_000cee0eefa76636d4cce3bd1f2a5659	Weihinschrift auf Altar	1 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD017228
EDH_000d85bb6db133e95a443050fba10af9	AE 1976, 0428.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD006362
EDH_000f2ff2c328360c5500661b65a9975f	Grabinschrift auf Altar	151 AD – 270 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD045802
EDH_000fe15e22297ffb3172f7f7eb9afc3b	Grabinschrift auf Sarkophag	101 AD – 300 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD060257
EDH_001141601a4cbc14e0f1e0c17344fb3e	Meilen-/Leugenstein	364 AD – 375 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD000024
EDH_001141a69f70c494976290f9ff72c010	Grabinschrift auf Altar		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD039389
EDH_001588ce5436467103317fe1a451448e	Grabinschrift auf Stele	131 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD053807
EDH_0016c3e1a93fd4cb92159cc58ed05bcc	Militärdiplom auf Tafel	119 AD – 135 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD004852
EDH_0016fe79b5875cab5bfebd54880974fb	Ehreninschrift auf Block	151 AD – 260 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD060700
EDH_00179f068af924658f64da17a5491ec4	Bau-/Stifterinschrift auf Tessera	1 AD – 100 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD028379
EDH_0017cce118ee88b0473ecfdbdcc4ee0a	Ehreninschrift	1 AD – 100 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD004324
EDH_0018b03f6e226715c88d191d8a5aa3a2	AE 1990, 0286.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD016533
EDH_001a84453c27cd8f8e9cbbaec7bc5dad	AE 1946, 0173e.AE 1948, p. 20 s. n. 41.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD022732
EDH_001a84dfe10283c0eb688c3436be5e4c	Grabinschrift	101 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD015594
EDH_001ad7524267f3329c8edb12dd3c05a9	Weihinschrift auf Statuenbasis	139 AD – 165 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD070077
EDH_001d51ac1aab52510163f344f60e9494	Bau-/Stifterinschrift auf Tafel	1 AD – 300 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD025726
EDH_001d702611fdef6b70da1cd01471d29b	Tafel	30 BC – 20 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD030322
EDH_001dce0bb3120ba623a4a033f81dea97	Weihinschrift auf Altar	101 AD – 250 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD039046
EDH_001e2fefa5ff79e5b581cf1566450813	AE 1977, 0820.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD020848
EDH_001e98bcd538796ffbec097b9abd3fc0	Bau-/Stifterinschrift	30 BC – 1 BC	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037501
EDH_001f214832cb1ca67521459e448e20b6	Grabinschrift auf Tafel	54 AD – 68 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD030397
EDH_001fe62d641dd55111dc382acbbb40cb	Grabinschrift	30 BC – 14 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD022823
EDH_002236f690e7ce527f1424cfbe8123ab	Beischrift auf Architekturteil		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD049649
EDH_00238636278a20122af4a1963b5bf616	Grabinschrift auf Tafel		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD052583
EDH_0023b4624309259482ab3fbd29a4579b	Aufschrift auf Instrumentum domesticum		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD052905
EDH_0024b04449e0e77267734e6f55a525fd	AE 1907, 0068.AE 2005, 1666.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD023498
EDH_0026f383a43727e445cfa92e290fd7a1	Grabinschrift auf Stele	101 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD040221
UAH_00003e3b9e5336685200ae85d21b4f5e	Epitafio?		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=5329
UAH_0004d0b59e19461ff126e3a08a814c33	Inscripción hallada en Baetica		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=1970
UAH_0006aabe0ba47a35c0b0bf6596f85159	Inscripción hallada en Tarraco		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=18829
UAH_0006dd05ea1e999ddaa041a7091b7b36	Epitafio de Rebilus		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=25593
UAH_0007cda84fafdcf42f96c4f4adb7f8ce	¿Doble epitafio?		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=9700
UAH_000871c1fc726f0b52dc86a4eeb027de	Inscripción hallada en Hispalis		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=4612
UAH_000a91f3e374e6147d58ed1814247508	Estampilla		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=30390
UAH_000c076c390a4c357313fca29e390ece	Inscripción hallada en Baetica		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=6095
UAH_000e82a96e908e73372bed4e5cb98096	Inscripción hallada en Tarraco		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=11610
UAH_00126b47d5502dfb7d01f750ad23d813	Epitafio de Boutia		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=16774
UAH_0014fcb3db4c8459d26309b177005b10	Sello ante coctionem		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=28423
UAH_001ab2fa029c064a45e41f8b2644a292	Dedicación al Genio		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=4897
UAH_001b8e3cf76f4e64cbe5be9882db4aa0	Inscripción hallada en Hispania Citerior		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=12977
UAH_001c728a3046207c685f7f478f4bb41b	Epitafio de Firmanus		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=21461
UAH_001d908c7637618bb0a8af0c8be5cd41	Statera de bronce con inscripcion en puntillado		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=28462
UAH_0023a1e3447fdb31836536cc903f1310	Inscripción hallada en Tarraco		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=10013
UAH_0023daa5a44ef6fbe42379f24e00254c	Inscripción hallada en Iluro		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=17684
UAH_00254d816728ef385187c60b08cb5c10	Inscripción hallada en Civitas Coilarnium		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=20435
UAH_0029f088c57ad3b6ec589f9ba4f7a057	Inscripción hallada en Barcino		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=18363
UAH_002c3a40ac50dc870f1ff386f11f5bae	Inscripción hallada en Tarraco		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=11205
UAH_002f9c8cee878b64a747a2c211da7d83	Dedicación a Iulia		Hispania Epigraphica Online - HEpOl	http://eda-bea.es/pub/record_card_1.php?rec=17591
IMJ_07d2d6af2965b2ebe5bf10297f9a7472	Funerary stele	Late Hellenistic, probably 1st century BCE	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=363268
IMJ_2f2309f7caf6c4b3a5a5208a1458ef52	Funerary lekythos with a farewell scene	Mid-4th century BCE	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=506943
IMJ_3a425d9dc90ba47368feb3e1a6eead0b	Funerary lekythos with a farewell scene	Mid-4th century BCE	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=506936
IMJ_406f4fcaec9329055b2f61aad3f1f64c	Amphora and lid	Classical Period, School of Polygnotos, ca. 440 BCE	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=198934
IMJ_4ecf21c255429f1dce737af8f485d136	Attic red-figure kylix	490-480 BCE	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=198933
IMJ_701d1f06d1755cc0020e64f6ffd44ed3	The “Credo” in Greek on a potsherd	Early 7th century	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=191545
IMJ_af4fc3bc1d54755da5cac653f5cadb2e	Bucchero ribbon-handle amphora	625–600 BCE	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=510590
IMJ_c1f518c1071db02ffdf9bf9df176aadd	Funerary lekythos with a farewell scene	4th century BCE	The Israel Museum, Jerusalem	http://www.imj.org.il/Imagine/collections/item.asp?itemNum=506937
UOXF_00a23586f01fc4370dfb2cbd7f59d10c	LSA 1088	450-476	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-1088
UOXF_00c974becc430aa91e60b4e44e83060d	LSA 0943	284-310	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-943
UOXF_01b7b0e313993d16881e17f4f5c10d85	LSA 2501	354-358	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-2501
UOXF_01f2257648400a523c226707d7341475	LSA 1077	293-350	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-1077
UOXF_021a2b34812e807593adc691afe53b68	LSA 2450	379-383	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-2450
UOXF_02237504cb906cee8e3421fb38864918	LSA 2682	300-400	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-2682
UOXF_02bf074492c9af91040d39ad34cc5857	LSA 1676	300-400	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-1676
UOXF_031874f728ea77e2169cfafac18d9d5e	LSA 2118	300-400	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-2118
UOXF_03735eb1c9d6a59614c36dd1b0fb53e9	LSA 0607	375-450	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-607
UOXF_037fdc9fbd1d465a175954f29280f8d2	LSA 2569	310-310	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-2569
UOXF_03934c6ab147f7f4ed5714d9b02cacf9	LSA 0039	300-350	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-39
UOXF_0393a7c36c8c9d07e6e2abe1813ebde3	LSA 1635	338-338	Last Statues of Antiquity	http://laststatues.classics.ox.ac.uk/database/detail-base.php?record=LSA-1635
AUSONIUS_0016af6280ab16d6926e8d70b3fd8096	Fragment d'inscription honorifique monumentale	1 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100200007
AUSONIUS_0033a3c25275ff30db1bdae6ee70af67	Épitaphe de Festiva, 23 ans	151 - 220	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900115
AUSONIUS_0045ce1436fb7d7ecd8f39e2447f3f5f	Épitaphe de G. Iulius Syntropus et d’Ann [---]	71 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900282
AUSONIUS_00adf647a10006521bf9d49cd47dfcbf	Fragment indéterminé	1 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100200034
AUSONIUS_00b2aea35fee06884a2ff0f287d4d9ed	Dédicace religieuse à Liber Pater par C. Iulius Carianus, primipile	101 - 183	PETRAE - AUSONIUS	http://petrae.huma-num.fr/050300800116
AUSONIUS_00dba501526cc47d5ccb50d55198272f	Fragment	1 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101400042
AUSONIUS_00f2089da4a4e34ad411ad3caf137ca4	Dédicace à un empereur d'une construction faite par un vétéran ancien porte-images	180 - 250	PETRAE - AUSONIUS	http://petrae.huma-num.fr/050300800062
AUSONIUS_00fdf8ec1f79c785f13a1ee58eaef87f	Taurobole fait par Servilia Modesta	8 décembre 241	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101700022
AUSONIUS_0121eff2d33c2ff1fd0291e95c087427	Ara a Erudino hallada en el Monte Dobra		PETRAE - AUSONIUS	http://petrae.huma-num.fr/143930000001
AUSONIUS_014056a202e6d8dccb693fded5bff4e4	Amphore de Primus	51 - 100	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101200016
AUSONIUS_01a100780a98470d3a45039f025008ae	Vase de Alba ?	51 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101200320
AUSONIUS_01bb7cd7c8e086c09dd01690220342ea	Épitaphe de Belinia	131 - 140	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900072
AUSONIUS_01e5dfc2d683f9117fa375883a8205b5	Épitaphe familiale	161 - 192	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900338
AUSONIUS_0200cfa2689227b9ad6cf433921d2411	Épitaphe de Salvius Pacatus		PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900299
AUSONIUS_02336200393ef71a7d7faaeaa04bec6c	Epitafio de Ambatus	1 - 150	PETRAE - AUSONIUS	http://petrae.huma-num.fr/140500100033
AUSONIUS_0296568a711b6d13a5a4317446477b13	Grafito [---]eg(a)e? sobre terra sigillata de Iuliobriga	69 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/143921300033
AUSONIUS_02d2ae0358f3d012b3b73d1c887ae2ce	Epitafio de Matugenus	101 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/140500100012
AUSONIUS_02d674f894fc6468b2e8c94c2e53ea7b	Fragment de l'épitaphe d'un jeune inconnu	51 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100700016
AUSONIUS_02e3256850578798e45e23e45e3d4cd6	Grafito Can(---) sobre terra sigillata de Iuliobriga	69 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/143921300008
AUSONIUS_037c192a108cec66b91a78fe13b43d33	Fragment de bloc appartenant à un mausolée	151 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101400126
AUSONIUS_03b3e98e68cce43b3737b8a06680e780	Épitaphe de Quintus Reginius Silvinus et de son épouse	101 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101700054
AUSONIUS_03b8bf3ef3d926384ec423d1687ed4c0	Épitaphe mutilée	181 - 260	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101400018
AUSONIUS_03d41de321de0f2967e576ae4a70e128	Dédicace à Septime Sévère et à ses fils	198 - 209	PETRAE - AUSONIUS	http://petrae.huma-num.fr/050300800124
AUSONIUS_045bfc5d8074ef86fc680c366f5b351e	Grafito AT o TA sobre terra sigillata de Iuliobriga	69 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/143921300064
AUSONIUS_04769b142c2c03b50c91ed8554384f45	Épitaphe de Camulus	71 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900080
AUSONIUS_048b353a9f5d78f37f714b558260f7d8	Épitaphe de Iulia	71 - 250	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900133
AUSONIUS_049ee38e26e6d9fd3d84b896165c45c1	Dédicace au Génie Arverne par un particulier	125 - 250	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100200003
AUSONIUS_04bb3eef1b069233e128f38d446a434e	Épitaphe (?) mentionnant [Divi]xtus et Bel[---]	101 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101400083
AUSONIUS_04db79b1a02d14cf773d8e8514473cdd	Término augustal de Cuena (2)	-16 - -13	PETRAE - AUSONIUS	http://petrae.huma-num.fr/143941800014
AUSONIUS_04fa6e995c27243454f3ee35e42b17da	Épitaphe de Claudia Contempta	201 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900097
AUSONIUS_04feaa94471e8a55fb1be6cfff7a047c	Grafito realizado antes de la cocción sobre ladrillo de pila de hipocausto	alrededor de 100	PETRAE - AUSONIUS	http://petrae.huma-num.fr/142243500044
AUSONIUS_051b624f3dc422f3397f3745eb784db3	Épitaphe de Basileus	201 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900071
AUSONIUS_0033a3c25275ff30db1bdae6ee70af67	Épitaphe de Festiva, 23 ans	151 - 220	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900115
AUSONIUS_0045ce1436fb7d7ecd8f39e2447f3f5f	Épitaphe de G. Iulius Syntropus et d’Ann [---]	71 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900282
AUSONIUS_00fdf8ec1f79c785f13a1ee58eaef87f	Taurobole fait par Servilia Modesta	8 décembre 241	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101700022
AUSONIUS_01bb7cd7c8e086c09dd01690220342ea	Épitaphe de Belinia	131 - 140	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900072
AUSONIUS_01e5dfc2d683f9117fa375883a8205b5	Épitaphe familiale	161 - 192	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900338
AUSONIUS_037c192a108cec66b91a78fe13b43d33	Fragment de bloc appartenant à un mausolée	151 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101400126
AUSONIUS_03b3e98e68cce43b3737b8a06680e780	Épitaphe de Quintus Reginius Silvinus et de son épouse	101 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101700054
AUSONIUS_03b8bf3ef3d926384ec423d1687ed4c0	Épitaphe mutilée	181 - 260	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101400018
AUSONIUS_04769b142c2c03b50c91ed8554384f45	Épitaphe de Camulus	71 - 200	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900080
AUSONIUS_048b353a9f5d78f37f714b558260f7d8	Épitaphe de Iulia	71 - 250	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900133
AUSONIUS_049ee38e26e6d9fd3d84b896165c45c1	Dédicace au Génie Arverne par un particulier	125 - 250	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100200003
AUSONIUS_04bb3eef1b069233e128f38d446a434e	Épitaphe (?) mentionnant [Divi]xtus et Bel[---]	101 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160101400083
AUSONIUS_04fa6e995c27243454f3ee35e42b17da	Épitaphe de Claudia Contempta	201 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900097
AUSONIUS_051b624f3dc422f3397f3745eb784db3	Épitaphe de Basileus	201 - 300	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900071
AUSONIUS_056667e99c8a0fbfeb2e23bc57c5a4a4	Épitaphe de Seniulus (?)	71 - 220	PETRAE - AUSONIUS	http://petrae.huma-num.fr/160100900303
